,pos,smote,pos-smote
P_G0008_FIRST_EXP_DT,0.9,0.9926666666666667,-0.09266666666666667
P_G8427_FIRST_EXP_DT,0.892,0.9915555555555555,-0.09955555555555551
P_G8978_FIRST_EXP_DT,0.989,0.9994444444444445,-0.010444444444444478
P_G8979_FIRST_EXP_DT,0.989,0.9994444444444445,-0.010444444444444478
P_93042_FIRST_EXP_DT,0.957,0.9973333333333333,-0.04033333333333333
P_97014_FIRST_EXP_DT,0.958,0.9983333333333333,-0.04033333333333333
P_97140_FIRST_EXP_DT,0.887,0.9924444444444445,-0.10544444444444445
P_99202_FIRST_EXP_DT,0.83,0.968,-0.138
P_99220_FIRST_EXP_DT,0.913,0.9911111111111112,-0.07811111111111113
P_99231_FIRST_EXP_DT,0.862,0.9875555555555555,-0.12555555555555553
P_99232_FIRST_EXP_DT,0.707,0.969,-0.262
P_99238_FIRST_EXP_DT,0.823,0.9827777777777778,-0.1597777777777778
P_99244_FIRST_EXP_DT,0.81,0.9718888888888889,-0.16188888888888886
P_99291_FIRST_EXP_DT,0.843,0.9717777777777777,-0.12877777777777777
P_92015_FIRST_EXP_DT,0.898,0.9964444444444445,-0.09844444444444445
P_99396_FIRST_EXP_DT,0.872,0.9746666666666667,-0.10266666666666668
P_80048_FIRST_EXP_DT,0.808,0.9641111111111111,-0.1561111111111111
P_80061_FIRST_EXP_DT,0.738,0.9516666666666667,-0.21366666666666667
P_82607_FIRST_EXP_DT,0.878,0.9921111111111112,-0.11411111111111116
P_84443_FIRST_EXP_DT,0.722,0.95,-0.22799999999999998
P_90472_FIRST_EXP_DT,0.957,0.9963333333333333,-0.03933333333333333
P_90715_FIRST_EXP_DT,0.89,0.9763333333333334,-0.08633333333333337
P_96372_FIRST_EXP_DT,0.798,0.9907777777777778,-0.19277777777777771
P_31575_FIRST_EXP_DT,0.976,0.9997777777777778,-0.023777777777777787
P_51798_FIRST_EXP_DT,0.955,0.998,-0.04300000000000004
P_70553_FIRST_EXP_DT,0.896,0.995,-0.09899999999999998
P_76700_FIRST_EXP_DT,0.92,0.9964444444444445,-0.07644444444444443
P_76942_FIRST_EXP_DT,0.945,0.9965555555555555,-0.05155555555555558
P_81003_FIRST_EXP_DT,0.782,0.9786666666666667,-0.19666666666666666
P_99212_FIRST_EXP_DT,0.653,0.9455555555555556,-0.29255555555555557
P_99243_FIRST_EXP_DT,0.858,0.9826666666666667,-0.1246666666666667
P_99245_FIRST_EXP_DT,0.885,0.9883333333333333,-0.10333333333333328
P_72141_FIRST_EXP_DT,0.919,0.9971111111111111,-0.07811111111111102
P_85652_FIRST_EXP_DT,0.918,0.9932222222222222,-0.07522222222222219
P_93880_FIRST_EXP_DT,0.928,0.9943333333333333,-0.06633333333333324
P_99222_FIRST_EXP_DT,0.768,0.9654444444444444,-0.19744444444444442
P_80050_FIRST_EXP_DT,0.902,0.9913333333333333,-0.08933333333333326
P_81025_FIRST_EXP_DT,0.935,0.9877777777777778,-0.0527777777777777
P_86580_FIRST_EXP_DT,0.97,0.999,-0.029000000000000026
P_99420_FIRST_EXP_DT,0.978,0.9996666666666667,-0.021666666666666723
P_84165_FIRST_EXP_DT,0.97,0.9987777777777778,-0.02877777777777779
P_72148_FIRST_EXP_DT,0.896,0.9855555555555555,-0.0895555555555555
P_99254_FIRST_EXP_DT,0.904,0.9963333333333333,-0.09233333333333327
P_84439_FIRST_EXP_DT,0.832,0.9725555555555555,-0.14055555555555554
P_90686_FIRST_EXP_DT,0.97,0.9991111111111111,-0.029111111111111088
P_17000_FIRST_EXP_DT,0.96,0.9968888888888889,-0.03688888888888897
P_85018_FIRST_EXP_DT,0.961,0.9984444444444445,-0.0374444444444445
P_95811_FIRST_EXP_DT,0.966,0.9966666666666667,-0.03066666666666673
P_82962_FIRST_EXP_DT,0.952,0.9988888888888889,-0.04688888888888898
P_84550_FIRST_EXP_DT,0.939,0.996,-0.05700000000000005
P_86038_FIRST_EXP_DT,0.942,0.9967777777777778,-0.054777777777777814
P_84484_FIRST_EXP_DT,0.947,0.9987777777777778,-0.05177777777777781
P_A4550_FIRST_EXP_DT,0.965,0.9985555555555555,-0.03355555555555556
P_1101F_FIRST_EXP_DT,0.989,0.9991111111111111,-0.01011111111111107
P_95886_FIRST_EXP_DT,0.926,0.9974444444444445,-0.07144444444444442
P_82550_FIRST_EXP_DT,0.871,0.9793333333333333,-0.10833333333333328
P_98941_FIRST_EXP_DT,0.962,0.9994444444444445,-0.0374444444444445
P_36620_FIRST_EXP_DT,0.974,0.9998888888888889,-0.02588888888888896
P_74230_FIRST_EXP_DT,0.99,0.9998888888888889,-0.009888888888888947
P_83891_FIRST_EXP_DT,0.984,1.0,-0.016000000000000014
P_83912_FIRST_EXP_DT,0.983,0.9998888888888889,-0.016888888888888953
P_95913_FIRST_EXP_DT,0.983,0.9997777777777778,-0.01677777777777778
P_90862_FIRST_EXP_DT,0.953,0.9956666666666667,-0.04266666666666674
P_74176_FIRST_EXP_DT,0.91,0.9953333333333333,-0.08533333333333326
P_99053_FIRST_EXP_DT,0.889,0.9873333333333333,-0.09833333333333327
P_74177_FIRST_EXP_DT,0.884,0.9853333333333333,-0.10133333333333328
P_84480_FIRST_EXP_DT,0.963,0.9978888888888889,-0.03488888888888897
P_76705_FIRST_EXP_DT,0.932,0.9948888888888889,-0.06288888888888888
P_93272_FIRST_EXP_DT,0.984,1.0,-0.016000000000000014
P_E0973_FIRST_EXP_DT,0.991,1.0,-0.009000000000000008
P_59025_FIRST_EXP_DT,0.988,0.9998888888888889,-0.011888888888888949
P_99354_FIRST_EXP_DT,0.978,0.9998888888888889,-0.021888888888888958
P_83909_FIRST_EXP_DT,0.99,1.0,-0.010000000000000009
P_95810_FIRST_EXP_DT,0.955,0.9952222222222222,-0.04022222222222227
P_95885_FIRST_EXP_DT,0.973,0.998,-0.025000000000000022
P_95911_FIRST_EXP_DT,0.981,0.9994444444444445,-0.018444444444444485
P_83519_FIRST_EXP_DT,0.986,0.9995555555555555,-0.013555555555555543
P_76857_FIRST_EXP_DT,0.988,0.9994444444444445,-0.01144444444444448
P_72157_FIRST_EXP_DT,0.97,0.9995555555555555,-0.029555555555555557
P_62270_FIRST_EXP_DT,0.982,0.9996666666666667,-0.01766666666666672
P_95908_FIRST_EXP_DT,0.99,1.0,-0.010000000000000009
P_96110_FIRST_EXP_DT,0.99,0.9978888888888889,-0.007888888888888945
P_L2275_FIRST_EXP_DT,0.998,1.0,-0.0020000000000000018
P_70450_LAST_EXP_DT,0.747,0.9636666666666667,-0.21666666666666667
P_71010_LAST_EXP_DT,0.703,0.9677777777777777,-0.2647777777777778
P_72100_LAST_EXP_DT,0.904,0.9903333333333333,-0.08633333333333326
P_93010_LAST_EXP_DT,0.532,0.8374444444444444,-0.3054444444444444
P_99284_LAST_EXP_DT,0.7,0.8747777777777778,-0.1747777777777778
P_99285_LAST_EXP_DT,0.58,0.8515555555555555,-0.27155555555555555
P_A0425_LAST_EXP_DT,0.79,0.9454444444444444,-0.15544444444444439
P_A0427_LAST_EXP_DT,0.859,0.9642222222222222,-0.10522222222222222
P_73610_LAST_EXP_DT,0.926,0.9961111111111111,-0.07011111111111101
P_77052_LAST_EXP_DT,0.887,0.976,-0.08899999999999997
P_90471_LAST_EXP_DT,0.759,0.9408888888888889,-0.18188888888888888
P_99203_LAST_EXP_DT,0.544,0.8916666666666667,-0.3476666666666667
P_99213_LAST_EXP_DT,0.17,0.6282222222222222,-0.4582222222222222
P_99214_LAST_EXP_DT,0.235,0.7335555555555555,-0.49855555555555553
P_99223_LAST_EXP_DT,0.674,0.9112222222222223,-0.23722222222222222
P_99239_LAST_EXP_DT,0.854,0.9815555555555555,-0.12755555555555553
P_G0202_LAST_EXP_DT,0.891,0.9764444444444444,-0.08544444444444443
P_36415_LAST_EXP_DT,0.501,0.8638888888888889,-0.3628888888888889
P_70551_LAST_EXP_DT,0.891,0.9938888888888889,-0.10288888888888892
P_88313_LAST_EXP_DT,0.962,0.9995555555555555,-0.037555555555555564
P_92012_LAST_EXP_DT,0.95,0.9954444444444445,-0.04544444444444451
P_93000_LAST_EXP_DT,0.695,0.9588888888888889,-0.26388888888888895
P_93306_LAST_EXP_DT,0.749,0.965,-0.21599999999999997
P_94760_LAST_EXP_DT,0.897,0.9964444444444445,-0.09944444444444445
P_99204_LAST_EXP_DT,0.565,0.8918888888888888,-0.3268888888888889
P_99215_LAST_EXP_DT,0.695,0.9685555555555555,-0.27355555555555555
P_99233_LAST_EXP_DT,0.774,0.9636666666666667,-0.18966666666666665
P_99283_LAST_EXP_DT,0.791,0.9527777777777777,-0.1617777777777777
P_G8553_LAST_EXP_DT,0.863,0.9891111111111112,-0.12611111111111117
P_71020_LAST_EXP_DT,0.655,0.935,-0.28
P_73130_LAST_EXP_DT,0.932,0.9932222222222222,-0.06122222222222218
P_80053_LAST_EXP_DT,0.666,0.9498888888888889,-0.28388888888888886
P_83735_LAST_EXP_DT,0.88,0.9842222222222222,-0.10422222222222222
P_85025_LAST_EXP_DT,0.635,0.9472222222222222,-0.3122222222222222
P_94010_LAST_EXP_DT,0.931,0.9988888888888889,-0.06788888888888889
P_97001_LAST_EXP_DT,0.863,0.9921111111111112,-0.12911111111111118
P_97110_LAST_EXP_DT,0.859,0.9912222222222222,-0.13222222222222224
P_99205_LAST_EXP_DT,0.766,0.9741111111111111,-0.20811111111111114
P_G0008_LAST_EXP_DT,0.9,0.9926666666666667,-0.09266666666666667
P_G8427_LAST_EXP_DT,0.892,0.9915555555555555,-0.09955555555555551
P_G8978_LAST_EXP_DT,0.989,0.9994444444444445,-0.010444444444444478
P_G8979_LAST_EXP_DT,0.989,0.9994444444444445,-0.010444444444444478
P_93042_LAST_EXP_DT,0.957,0.9973333333333333,-0.04033333333333333
P_97014_LAST_EXP_DT,0.958,0.9983333333333333,-0.04033333333333333
P_97140_LAST_EXP_DT,0.887,0.9924444444444445,-0.10544444444444445
P_99202_LAST_EXP_DT,0.83,0.968,-0.138
P_99220_LAST_EXP_DT,0.913,0.9911111111111112,-0.07811111111111113
P_99231_LAST_EXP_DT,0.862,0.9875555555555555,-0.12555555555555553
P_99232_LAST_EXP_DT,0.707,0.969,-0.262
P_99238_LAST_EXP_DT,0.823,0.9827777777777778,-0.1597777777777778
P_99244_LAST_EXP_DT,0.81,0.9718888888888889,-0.16188888888888886
P_99291_LAST_EXP_DT,0.843,0.9717777777777777,-0.12877777777777777
P_92015_LAST_EXP_DT,0.898,0.9964444444444445,-0.09844444444444445
P_99396_LAST_EXP_DT,0.872,0.9746666666666667,-0.10266666666666668
P_80048_LAST_EXP_DT,0.808,0.9641111111111111,-0.1561111111111111
P_80061_LAST_EXP_DT,0.738,0.9516666666666667,-0.21366666666666667
P_82607_LAST_EXP_DT,0.878,0.9921111111111112,-0.11411111111111116
P_84443_LAST_EXP_DT,0.722,0.95,-0.22799999999999998
P_90472_LAST_EXP_DT,0.957,0.9963333333333333,-0.03933333333333333
P_90715_LAST_EXP_DT,0.89,0.9763333333333334,-0.08633333333333337
P_96372_LAST_EXP_DT,0.798,0.9907777777777778,-0.19277777777777771
P_31575_LAST_EXP_DT,0.976,0.9997777777777778,-0.023777777777777787
P_51798_LAST_EXP_DT,0.955,0.998,-0.04300000000000004
P_70553_LAST_EXP_DT,0.896,0.995,-0.09899999999999998
P_76700_LAST_EXP_DT,0.92,0.9964444444444445,-0.07644444444444443
P_76942_LAST_EXP_DT,0.945,0.9965555555555555,-0.05155555555555558
P_81003_LAST_EXP_DT,0.782,0.9786666666666667,-0.19666666666666666
P_99212_LAST_EXP_DT,0.653,0.9455555555555556,-0.29255555555555557
P_99243_LAST_EXP_DT,0.858,0.9826666666666667,-0.1246666666666667
P_99245_LAST_EXP_DT,0.885,0.9883333333333333,-0.10333333333333328
P_72141_LAST_EXP_DT,0.919,0.9971111111111111,-0.07811111111111102
P_85652_LAST_EXP_DT,0.918,0.9932222222222222,-0.07522222222222219
P_93880_LAST_EXP_DT,0.928,0.9943333333333333,-0.06633333333333324
P_99222_LAST_EXP_DT,0.768,0.9654444444444444,-0.19744444444444442
P_80050_LAST_EXP_DT,0.902,0.9913333333333333,-0.08933333333333326
P_81025_LAST_EXP_DT,0.935,0.9877777777777778,-0.0527777777777777
P_86580_LAST_EXP_DT,0.97,0.999,-0.029000000000000026
P_99420_LAST_EXP_DT,0.978,0.9996666666666667,-0.021666666666666723
P_84165_LAST_EXP_DT,0.97,0.9987777777777778,-0.02877777777777779
P_72148_LAST_EXP_DT,0.896,0.9855555555555555,-0.0895555555555555
P_99254_LAST_EXP_DT,0.904,0.9963333333333333,-0.09233333333333327
P_84439_LAST_EXP_DT,0.832,0.9725555555555555,-0.14055555555555554
P_90686_LAST_EXP_DT,0.97,0.9991111111111111,-0.029111111111111088
P_17000_LAST_EXP_DT,0.96,0.9968888888888889,-0.03688888888888897
P_85018_LAST_EXP_DT,0.961,0.9984444444444445,-0.0374444444444445
P_95811_LAST_EXP_DT,0.966,0.9966666666666667,-0.03066666666666673
P_82962_LAST_EXP_DT,0.952,0.9988888888888889,-0.04688888888888898
P_84550_LAST_EXP_DT,0.939,0.996,-0.05700000000000005
P_86038_LAST_EXP_DT,0.942,0.9967777777777778,-0.054777777777777814
P_84484_LAST_EXP_DT,0.947,0.9987777777777778,-0.05177777777777781
P_A4550_LAST_EXP_DT,0.965,0.9985555555555555,-0.03355555555555556
P_1101F_LAST_EXP_DT,0.989,0.9991111111111111,-0.01011111111111107
P_95886_LAST_EXP_DT,0.926,0.9974444444444445,-0.07144444444444442
P_82550_LAST_EXP_DT,0.871,0.9793333333333333,-0.10833333333333328
P_98941_LAST_EXP_DT,0.962,0.9994444444444445,-0.0374444444444445
P_36620_LAST_EXP_DT,0.974,0.9998888888888889,-0.02588888888888896
P_74230_LAST_EXP_DT,0.99,0.9998888888888889,-0.009888888888888947
P_83891_LAST_EXP_DT,0.984,1.0,-0.016000000000000014
P_83912_LAST_EXP_DT,0.983,0.9998888888888889,-0.016888888888888953
P_95913_LAST_EXP_DT,0.983,0.9997777777777778,-0.01677777777777778
P_90862_LAST_EXP_DT,0.953,0.9956666666666667,-0.04266666666666674
P_74176_LAST_EXP_DT,0.91,0.9953333333333333,-0.08533333333333326
P_99053_LAST_EXP_DT,0.889,0.9873333333333333,-0.09833333333333327
P_74177_LAST_EXP_DT,0.884,0.9853333333333333,-0.10133333333333328
P_84480_LAST_EXP_DT,0.963,0.9978888888888889,-0.03488888888888897
P_76705_LAST_EXP_DT,0.932,0.9948888888888889,-0.06288888888888888
P_93272_LAST_EXP_DT,0.984,1.0,-0.016000000000000014
P_E0973_LAST_EXP_DT,0.991,1.0,-0.009000000000000008
P_59025_LAST_EXP_DT,0.988,0.9998888888888889,-0.011888888888888949
P_99354_LAST_EXP_DT,0.978,0.9998888888888889,-0.021888888888888958
P_83909_LAST_EXP_DT,0.99,1.0,-0.010000000000000009
P_95810_LAST_EXP_DT,0.955,0.9952222222222222,-0.04022222222222227
P_95885_LAST_EXP_DT,0.973,0.998,-0.025000000000000022
P_95911_LAST_EXP_DT,0.981,0.9994444444444445,-0.018444444444444485
P_83519_LAST_EXP_DT,0.986,0.9995555555555555,-0.013555555555555543
P_76857_LAST_EXP_DT,0.988,0.9994444444444445,-0.01144444444444448
P_72157_LAST_EXP_DT,0.97,0.9995555555555555,-0.029555555555555557
P_62270_LAST_EXP_DT,0.982,0.9996666666666667,-0.01766666666666672
P_95908_LAST_EXP_DT,0.99,1.0,-0.010000000000000009
P_96110_LAST_EXP_DT,0.99,0.9978888888888889,-0.007888888888888945
P_L2275_LAST_EXP_DT,0.998,1.0,-0.0020000000000000018
S_S21_FIRST_EXP,0.368,0.7988888888888889,-0.4308888888888889
S_S22_FIRST_EXP,0.47,0.7477777777777778,-0.2777777777777778
S_S45_FIRST_EXP,0.782,0.9686666666666667,-0.18666666666666665
S_S05_FIRST_EXP,0.71,0.9706666666666667,-0.2606666666666667
S_S24_FIRST_EXP,0.39,0.7441111111111111,-0.35411111111111104
S_S37_FIRST_EXP,0.411,0.7153333333333334,-0.3043333333333334
S_S53_FIRST_EXP,0.78,0.9633333333333334,-0.18333333333333335
S_S04_FIRST_EXP,0.732,0.9494444444444444,-0.21744444444444444
S_S08_FIRST_EXP,0.567,0.9012222222222223,-0.3342222222222223
S_S23_FIRST_EXP,0.852,0.9808888888888889,-0.12888888888888894
S_S44_FIRST_EXP,0.615,0.9393333333333334,-0.32433333333333336
S_S48_FIRST_EXP,0.683,0.9567777777777777,-0.2737777777777777
S_S51_FIRST_EXP,0.803,0.9717777777777777,-0.1687777777777777
S_S75_FIRST_EXP,0.786,0.9861111111111112,-0.20011111111111113
S_S67_FIRST_EXP,0.775,0.972,-0.19699999999999995
S_S34_FIRST_EXP,0.935,0.9975555555555555,-0.06255555555555548
S_S66_FIRST_EXP,0.87,0.9927777777777778,-0.12277777777777776
S_S73_FIRST_EXP,0.883,0.9901111111111112,-0.10711111111111116
S_S76_FIRST_EXP,0.903,0.9958888888888889,-0.09288888888888891
S_S38_FIRST_EXP,0.956,0.9994444444444445,-0.04344444444444451
S_S49_FIRST_EXP,0.82,0.9641111111111111,-0.1441111111111112
S_S65_FIRST_EXP,0.894,0.9937777777777778,-0.09977777777777774
S_S70_FIRST_EXP,0.887,0.9858888888888889,-0.09888888888888892
S_S19_FIRST_EXP,0.841,0.9754444444444444,-0.13444444444444448
S_S69_FIRST_EXP,0.915,0.9931111111111111,-0.07811111111111102
S_S25_FIRST_EXP,0.775,0.9753333333333334,-0.20033333333333336
S_S55_FIRST_EXP,0.872,0.9958888888888889,-0.12388888888888894
S_S82_FIRST_EXP,0.875,0.993,-0.118
S_S26_FIRST_EXP,0.952,0.9967777777777778,-0.044777777777777805
S_S39_FIRST_EXP,0.924,0.9941111111111111,-0.07011111111111101
S_S52_FIRST_EXP,0.934,0.9972222222222222,-0.06322222222222218
S_S64_FIRST_EXP,0.897,0.9762222222222222,-0.0792222222222222
S_S83_FIRST_EXP,0.849,0.9767777777777777,-0.12777777777777777
S_S02_FIRST_EXP,0.96,0.9984444444444445,-0.0384444444444445
S_S42_FIRST_EXP,0.854,0.9841111111111112,-0.13011111111111118
S_S30_FIRST_EXP,0.972,0.9987777777777778,-0.02677777777777779
S_S12_FIRST_EXP,0.939,0.9983333333333333,-0.05933333333333335
S_S29_FIRST_EXP,0.981,0.9997777777777778,-0.018777777777777782
S_S57_FIRST_EXP,0.948,0.9995555555555555,-0.05155555555555558
S_S14_FIRST_EXP,0.952,0.9991111111111111,-0.047111111111111104
S_S59_FIRST_EXP,0.968,0.9971111111111111,-0.029111111111111088
S_S11_FIRST_EXP,0.964,0.9973333333333333,-0.033333333333333326
S_S21_LAST_EXP_,0.368,0.7988888888888889,-0.4308888888888889
S_S22_LAST_EXP_,0.47,0.7477777777777778,-0.2777777777777778
S_S45_LAST_EXP_,0.782,0.9686666666666667,-0.18666666666666665
S_S05_LAST_EXP_,0.71,0.9706666666666667,-0.2606666666666667
S_S24_LAST_EXP_,0.39,0.7441111111111111,-0.35411111111111104
S_S37_LAST_EXP_,0.411,0.7153333333333334,-0.3043333333333334
S_S53_LAST_EXP_,0.78,0.9633333333333334,-0.18333333333333335
S_S04_LAST_EXP_,0.732,0.9494444444444444,-0.21744444444444444
S_S08_LAST_EXP_,0.567,0.9012222222222223,-0.3342222222222223
S_S23_LAST_EXP_,0.852,0.9808888888888889,-0.12888888888888894
S_S44_LAST_EXP_,0.615,0.9393333333333334,-0.32433333333333336
S_S48_LAST_EXP_,0.683,0.9567777777777777,-0.2737777777777777
S_S51_LAST_EXP_,0.803,0.9717777777777777,-0.1687777777777777
S_S75_LAST_EXP_,0.786,0.9861111111111112,-0.20011111111111113
S_S67_LAST_EXP_,0.775,0.972,-0.19699999999999995
S_S34_LAST_EXP_,0.935,0.9975555555555555,-0.06255555555555548
S_S66_LAST_EXP_,0.87,0.9927777777777778,-0.12277777777777776
S_S73_LAST_EXP_,0.883,0.9901111111111112,-0.10711111111111116
S_S76_LAST_EXP_,0.903,0.9958888888888889,-0.09288888888888891
S_S38_LAST_EXP_,0.956,0.9994444444444445,-0.04344444444444451
S_S49_LAST_EXP_,0.82,0.9641111111111111,-0.1441111111111112
S_S65_LAST_EXP_,0.894,0.9937777777777778,-0.09977777777777774
S_S70_LAST_EXP_,0.887,0.9858888888888889,-0.09888888888888892
S_S19_LAST_EXP_,0.841,0.9754444444444444,-0.13444444444444448
S_S69_LAST_EXP_,0.915,0.9931111111111111,-0.07811111111111102
S_S25_LAST_EXP_,0.775,0.9753333333333334,-0.20033333333333336
S_S55_LAST_EXP_,0.872,0.9958888888888889,-0.12388888888888894
S_S82_LAST_EXP_,0.875,0.993,-0.118
S_S26_LAST_EXP_,0.952,0.9967777777777778,-0.044777777777777805
S_S39_LAST_EXP_,0.924,0.9941111111111111,-0.07011111111111101
S_S52_LAST_EXP_,0.934,0.9972222222222222,-0.06322222222222218
S_S64_LAST_EXP_,0.897,0.9762222222222222,-0.0792222222222222
S_S83_LAST_EXP_,0.849,0.9767777777777777,-0.12777777777777777
S_S02_LAST_EXP_,0.96,0.9984444444444445,-0.0384444444444445
S_S42_LAST_EXP_,0.854,0.9841111111111112,-0.13011111111111118
S_S30_LAST_EXP_,0.972,0.9987777777777778,-0.02677777777777779
S_S12_LAST_EXP_,0.939,0.9983333333333333,-0.05933333333333335
S_S29_LAST_EXP_,0.981,0.9997777777777778,-0.018777777777777782
S_S57_LAST_EXP_,0.948,0.9995555555555555,-0.05155555555555558
S_S14_LAST_EXP_,0.952,0.9991111111111111,-0.047111111111111104
S_S59_LAST_EXP_,0.968,0.9971111111111111,-0.029111111111111088
S_S11_LAST_EXP_,0.964,0.9973333333333333,-0.033333333333333326
